rule_name,category,pattern,match_type,confidence,counterparty,source
GOLDEN CROWN LEETON,Gambling,GOLDEN CROWN LEETON|GOLDEN CROWN PTY LTD LEETON,keyword,0.95,GOLDEN CROWN LEETON,institution
GOLDEN CROWN URANQUINTY,Gambling,GOLDEN CROWN URANQUINTY|GOLDEN CROWN PTY LTD URANQUINTY,keyword,0.95,GOLDEN CROWN URANQUINTY,institution
GOLDEN CROWN WHITTON,Gambling,GOLDEN CROWN WHITTON|GOLDEN CROWN PTY LTD WHITTON,keyword,0.95,GOLDEN CROWN WHITTON,institution
GOLDEN CROWN YANCO,Gambling,GOLDEN CROWN YANCO|GOLDEN CROWN PTY LTD YANCO,keyword,0.95,GOLDEN CROWN YANCO,institution
GOLDEN CROWN YENDA,Gambling,GOLDEN CROWN YENDA|GOLDEN CROWN PTY LTD YENDA,keyword,0.95,GOLDEN CROWN YENDA,institution
GOLDENSTAR CASINO,Gambling,GOLDENSTAR CASINO|GOLDENSTAR CASINO TALLINN ES EST,keyword,0.95,GOLDENSTAR CASINO,institution
GOOD LUCK LOTTERIES,Gambling,GOOD LUCK LOTTERIES|GOOD LUCK LOTTERIES HI LLARYS|GOOD LUCK LOTTERIES HILLA RYS,keyword,0.95,GOOD LUCK LOTTERIES,institution
GOOD LUCK LOTTERY,Gambling,GOOD LUCK LOTTERY|GOOD LUCK LOTTERY FAIRFIELD NSWAU CASH OUT PURCHASE|GOOD LUCK LOTTERY FAIRFIELD NSWAU|GOOD LUCK LOTTERY FAIRFIELD NS,keyword,0.95,GOOD LUCK LOTTERY,institution
GOSNELLS LOTTO,Gambling,GOSNELLS LOTTO|GOSNELLS LOTTO NEWS GOSN OF,keyword,0.95,GOSNELLS LOTTO,institution
GOSNELLS LOTTO & NEWS,Gambling,GOSNELLS LOTTO NEWS|GOSNELLS LOTTO NEW S GOSNELLS|GOSNELLS LOTTO NEW S|GOSNELLS LOTTO AMP NEWS,keyword,0.95,GOSNELLS LOTTO & NEWS,institution
GRAFTON GREYHOUND RACI GRAFTON,Gambling,GRAFTON GREYHOUND RACI GRAFTON,keyword,0.95,GRAFTON GREYHOUND RACI GRAFTON,institution
GRAFTON LOTTO,Gambling,GRAFTON LOTTO|GRAFTON LOTTO PLUS GRAFTON NS,keyword,0.95,GRAFTON LOTTO,institution
GRAND BLVD LOTTERIES,Gambling,GRAND BLVD LOTTERIES|GRAND BLVD LOTTERIES JO ONDALUP|GRAND BLVD LOTTERIES JOON DALUP,keyword,0.95,GRAND BLVD LOTTERIES,institution
GRAND GAMING LABRADOR,Gambling,GRAND GAMING LABRADOR,keyword,0.95,GRAND GAMING LABRADOR,institution
GRAND LOTTO MCLAREN VALE,Gambling,GRAND LOTTO MCLAREN VALE|GRAND LOTTO PTY LTD MCLAREN VALE,keyword,0.95,GRAND LOTTO MCLAREN VALE,institution
GREENSPIN BET,Gambling,GREENSPIN BET|GREENSPIN BET TALLINN ES EST,keyword,0.95,GREENSPIN BET,institution
GREENVALE LOTTO,Gambling,GREENVALE LOTTO|GREENVALE LOTTO GREENVALE VI,keyword,0.95,GREENVALE LOTTO,institution
GREYHOUND RACING,Gambling,GREYHOUND RACING|GREYHOUND RACING VIC WEST MELBOURN,keyword,0.95,GREYHOUND RACING,institution
GREYHOUND RACING NEWS,Gambling,GREYHOUND RACING NEWS|GREYHOUND RACING NEW S,keyword,0.95,GREYHOUND RACING NEWS,institution
GREYHOUND RACING NEWS BIRMINGHAM GA,Gambling,GREYHOUND RACING NEWS BIRMINGHAM GA|GREYHOUND RACING NEW S BIRMINGHAM GA|GREYHOUND RACING NEW S BIRMINGHAM GAAU,keyword,0.95,GREYHOUND RACING NEWS BIRMINGHAM GA,institution
GREYHOUND RACING SA ANGLE PARK,Gambling,GREYHOUND RACING SA ANGLE PARK,keyword,0.95,GREYHOUND RACING SA ANGLE PARK,institution
GREYHOUND RACING WEST END,Gambling,GREYHOUND RACING WEST END,keyword,0.95,GREYHOUND RACING WEST END,institution
GRSBET KINGSTON AC,Gambling,GRSBET KINGSTON AC,keyword,0.95,GRSBET KINGSTON AC,institution
GUNSBET TALLINN ES EST,Gambling,GUNSBET TALLINN ES EST,keyword,0.95,GUNSBET TALLINN ES EST,institution
GYMPIE TURF CLUB,Gambling,GYMPIE TURF CLUB GYMPIE QL|GYMPIE TURF CLUB,keyword,0.95,GYMPIE TURF CLUB,institution
HALLAM SQUARE LOTTO HALLAM,Gambling,HALLAM SQUARE LOTTO HALLAM,keyword,0.95,HALLAM SQUARE LOTTO HALLAM,institution
HAMILTON RACING,Gambling,HAMILTON RACING|SEC HAMILTON RACING CL FLEMINGTON VI,keyword,0.95,HAMILTON RACING,institution
HAMILTON RACING CLUB,Gambling,SQ HAMILTON RACING CLUB|HAMILTON RACING CLUB,keyword,0.95,HAMILTON RACING CLUB,institution
HAMPTON PARK LOTTO,Gambling,HAMPTON PARK LOTTO|HAMPTON PARK LOTTO HAM PTON PARK VI|HAMPTON PARK LOTTO HAMPTON PA|HAMPTON PARK LOTTO HAMPTON PARK|HAMPTON PARK LOTTO HAMPTON PARK VI,keyword,0.95,HAMPTON PARK LOTTO,institution
HARNESS RACING NEW SOU,Gambling,HARNESS RACING NEW SOU|HARNESS RACING NEW SOUTH,keyword,0.95,HARNESS RACING NEW SOU,institution
HARNESS RACING VICTORI FLEMINGTON,Gambling,HARNESS RACING VICTORI FLEMINGTON|HARNESS RACING,keyword,0.95,HARNESS RACING VICTORI FLEMINGTON,institution
HARPLEY NEWS & LOTTO,Gambling,HARPLEY NEWS LOTTO|HARPLEY NEWS LOTTO POINT COOK|HARPLEY NEWS LOTTO POINT COOK VI,keyword,0.95,HARPLEY NEWS & LOTTO,institution
HEDLAND LOTTERIES,Gambling,HEDLAND LOTTERIES,keyword,0.95,HEDLAND LOTTERIES,institution
HEIGHTS LOTTERY C4 ALEXANDER HEI,Gambling,SMP HEIGHTS LOTTERY C4 ALEXANDER HEI|HEIGHTS LOTTERY C4 ALEXANDER HEI,keyword,0.95,HEIGHTS LOTTERY C4 ALEXANDER HEI,institution
HEIGHTS LOTTERY CENTRE ALEXANDER HE,Gambling,HEIGHTS LOTTERY CENTRE ALEXANDER HE,keyword,0.95,HEIGHTS LOTTERY CENTRE ALEXANDER HE,institution
HERDSMAN LOTTERY CHURCHLAND,Gambling,HERDSMAN LOTTERY CHURCHLAND,keyword,0.95,HERDSMAN LOTTERY CHURCHLAND,institution
HERES LUCK LOTTERY,Gambling,HERES LUCK LOTTERY,keyword,0.95,HERES LUCK LOTTERY,institution
HERES LUCK LOTTERY CLOVERDALE,Gambling,HERES LUCK LOTTERY CLO VERDALE|HERES LUCK LOTTERY CLOVERDALE,keyword,0.95,HERES LUCK LOTTERY CLOVERDALE,institution
HERNE HILL VILLAGE LOTTER HERNE H,Gambling,HERNE HILL VILLAGE LOTTER HERNE H,keyword,0.95,HERNE HILL VILLAGE LOTTER HERNE H,institution
HIGHETT LOTTO & TOBA HIGHETT,Gambling,HIGHETT LOTTO TOBA HIGHETT|HIGHETT LOTTO AND TOBA HIGHETT,keyword,0.95,HIGHETT LOTTO & TOBA HIGHETT,institution
HIGHGATE LOTTO NEWS,Gambling,HIGHGATE LOTTO NEWS|HIGHGATE LOTTO NEWS HIGHGATE,keyword,0.95,HIGHGATE LOTTO NEWS,institution
HIGHLAND NEWS LOTTO,Gambling,HIGHLAND NEWS LOTTO|HIGHLAND NEWS LOTTO CRAIGIEBURN VI,keyword,0.95,HIGHLAND NEWS LOTTO,institution
HIGHLANDS NEWS & LOTTO,Gambling,HIGHLANDS NEWS LOTTO|HIGHLANDS NEWS LOTTO CRAIGIEBURN VI,keyword,0.95,HIGHLANDS NEWS & LOTTO,institution
HIGHTON LOTTO,Gambling,HIGHTON LOTTO|HIGHTON LOTTO HIGHTON|HIGHTON LOTTO HIGHTON VI,keyword,0.95,HIGHTON LOTTO,institution
HILTON PLAZA LOTTERY HILTON,Gambling,HILTON PLAZA LOTTERY HILTON,keyword,0.95,HILTON PLAZA LOTTERY HILTON,institution
HILTONPLAZALOTTER PLYMPTON,Gambling,HILTONPLAZALOTTER PLYMPTON|ZLR HILTONPLAZALOTTER PLYMPTON,keyword,0.95,HILTONPLAZALOTTER PLYMPTON,institution
HILTONPLAZALOTTERY PLYMPTON,Gambling,HILTONPLAZALOTTERY PLYMPTON|ZLR HILTONPLAZALOTTERY PLYMPTON,keyword,0.95,HILTONPLAZALOTTERY PLYMPTON,institution
HOLLYWOOD LOTTO & G,Gambling,HOLLYWOOD LOTTO G|HOLLYWOOD LOTTO AND G|HOLLYWOOD LOTTO AND GI,keyword,0.95,HOLLYWOOD LOTTO & G,institution
HOME KEYSBOROUGH LOTTO,Gambling,HOME KEYSBOROUGH LOTTO|HOME KEYSBOROUGH LOTTO KEYSBOROUGH VI,keyword,0.95,HOME KEYSBOROUGH LOTTO,institution
HOTHAM HILL POST LOTTO,Gambling,HOTHAM HILL POST LOTTO|HOTHAM HILL POST LOTTO NORTH MELBOUR VI,keyword,0.95,HOTHAM HILL POST LOTTO,institution
HUDSON LOTTO,Gambling,HUDSON LOTTO|HUDSON LOTTO DRY C LNWERRIBEE|HUDSON LOTTO DRY CLN WE RRIBEE|HUDSON LOTTO DRY CLN WERRIBEE VI,keyword,0.95,HUDSON LOTTO,institution
HUDSON LOTTO & DRY CLN,Gambling,HUDSON LOTTO DRY CLN,keyword,0.95,HUDSON LOTTO & DRY CLN,institution
HUNT CLUB LOTTO,Gambling,HUNT CLUB LOTTO|HUNT CLUB LOTTO CRANBOURNE EA|HUNT CLUB LOTTO CRANBOURNE EA VI,keyword,0.95,HUNT CLUB LOTTO,institution
HUSSLERS TRL CROWS NEST,Gambling,HUSSLERS TRL CROWS NEST|HUSSLERS TRL CROWS NEST NS,keyword,0.95,HUSSLERS TRL CROWS NEST,institution
HUTTON ST LOTTERY CENT,Gambling,HUTTON ST LOTTERY CENT,keyword,0.95,HUTTON ST LOTTERY CENT,institution
HUTTON ST LOTTERY NEWS,Gambling,HUTTON ST LOTTERY NEWS,keyword,0.95,HUTTON ST LOTTERY NEWS,institution
IL SALOTTO,Gambling,IL SALOTTO|SQ IL SALOTTO MANSFIELD VI|IL SALOTTO MANSFIELD VI,keyword,0.95,IL SALOTTO,institution
IL SALOTTO BADUNG,Gambling,IL SALOTTO BADUNG|IL SALOTTO BADUNG KAB IDN,keyword,0.95,IL SALOTTO BADUNG,institution
IL SALOTTO BALI,Gambling,IL SALOTTO BALI,keyword,0.95,IL SALOTTO BALI,institution
IL SALOTTO BALI BADUNG ID IDN IDR,Gambling,IL SALOTTO BALI BADUNG ID IDN IDR|IL SALOTTO BALI BADUNG ID IDN,keyword,0.95,IL SALOTTO BALI BADUNG ID IDN IDR,institution
ILLAWARRA TURF,Gambling,ILLAWARRA TURF|ILLAWARRA TURF CLB KEMBLA GRANGE NS,keyword,0.95,ILLAWARRA TURF,institution
ILLAWARRA TURF CLUB,Gambling,ILLAWARRA TURF CLUB|ILLAWARRA TURF CLUB KEMBLA GRANGE|ILLAWARRA TURF CLUB KEMBLA GRANGE NS|SQ ILLAWARRA TURF C LUKEMBLA GRANGE|SQ ILLAWARRA TURF CLU KEMBLA GRANGE NS|ILLAWARRA TURF CLU KEMBLA GRANGE NS|SQ ILLAWARRA TURF CLUB,keyword,0.95,ILLAWARRA TURF CLUB,institution
ILLAWARRA TURF CLUB KEMBLA GRANG,Gambling,ILLAWARRA TURF CLUB KEMBLA GRANG,keyword,0.95,ILLAWARRA TURF CLUB KEMBLA GRANG,institution
INGLE FARM LOTTERIES,Gambling,INGLE FARM LOTTERIES|INGLE FARM LOTTERIES INGLE FARM|INGLE FARM LOTTERIES KKIOSK|INGLE FARM LOTTERIES KKIOSK 04,keyword,0.95,INGLE FARM LOTTERIES,institution
INNALOO LOTTERY CENT,Gambling,INNALOO LOTTERY CENT|INNALOO LOTTERY CENT INNALOO,keyword,0.95,INNALOO LOTTERY CENT,institution
INNALOO LOTTERY CENTRE,Gambling,INNALOO LOTTERY CENTRE|INNALOO LOTTERY CENTRE IN NALOO|INNALOO LOTTERY CENTRE INNALOO,keyword,0.95,INNALOO LOTTERY CENTRE,institution
INVERELL JOCKEY,Gambling,INVERELL JOCKEY|SQ INVERELL JOCKEY CL INVERELL NS|INVERELL JOCKEY CL INVERELL NS,keyword,0.95,INVERELL JOCKEY,institution
IPSWICH GREYHOUND RAC,Gambling,IPSWICH GREYHOUND RAC|IPSWICH GREYHOUND|IPSWICH GREYHOUND RAC IPSWICH QL,keyword,0.95,IPSWICH GREYHOUND RAC,institution
IPSWICH TURF CLUB,Gambling,IPSWICH TURF CLUB|IPSWICH TURF CLUB INC|IPSWICH TURF|IPSWICH TURF CLUB INC BUNDAMBA QL|IPSWICH TURF CLUB INC BUNDAMBA|IPSWICH TURF CLUB INCO,keyword,0.95,IPSWICH TURF CLUB,institution
IPSWICH TURF CLUB IN COBUNDAMBA,Gambling,IPSWICH TURF CLUB IN COBUNDAMBA|IPSWICH TURF CLUB INCO BU NDAMBA Q|IPSWICH TURF CLUB INCO BUNDAMBA,keyword,0.95,IPSWICH TURF CLUB IN COBUNDAMBA,institution
JACKPOT LOTTERY CENTRE,Gambling,JACKPOT LOTTERY CENTRE,keyword,0.95,JACKPOT LOTTERY CENTRE,institution
JACKPOTY TALLINN ES EST,Gambling,JACKPOTY TALLINN ES EST,keyword,0.95,JACKPOTY TALLINN ES EST,institution
JASON HORNE,Gambling,JASON HORNE|JASON HORNE TRANSFER TO,keyword,0.95,JASON HORNE,institution
JEETCITY TALLINN ES EST,Gambling,JEETCITY LIMASSOL CY|JEETCITY TALLINN ES EST,keyword,0.95,JEETCITY TALLINN ES EST,institution
JEETCITY KING SW,Gambling,JEETCITY KING SW|JEETCITY KING SW ES EST,keyword,0.95,JEETCITY KING SW,institution
JOHNVEGASCASINO NICOSIA CY CYP,Gambling,JOHNVEGASCASINO NICOSIA CY CYP,keyword,0.95,JOHNVEGASCASINO NICOSIA CY CYP,institution
JOOCASINO TALLINN ES EST,Gambling,JOOCASINO LIMASSOL CY|JOOCASINO TALLINN ES EST|JOOCASINO TALLINN,keyword,0.95,JOOCASINO TALLINN ES EST,institution
JOONDALUP LOTTERY CTR,Gambling,JOONDALUP LOTTERY CT R JOONDALUP|JOONDALUP LOTTERY CT R|JOONDALUP LOTTERY CTR|JOONDALUP LOTTERY CTR JOO NDALUP,keyword,0.95,JOONDALUP LOTTERY CTR,institution
JOONDALUPLOTTERYCENT REJOONDALUP,Gambling,JOONDALUPLOTTERYCENT REJOONDALUP,keyword,0.95,JOONDALUPLOTTERYCENT REJOONDALUP,institution
JOYWEST PTY LTD,Gambling,JOYWEST PTY LTD,keyword,0.95,JOYWEST PTY LTD,institution
JP SUNSHINE PTY LT D KEILOR EAST,Gambling,JP SUNSHINE PTY LT D KEILOR EAST,keyword,0.95,JP SUNSHINE PTY LT D KEILOR EAST,institution
JULIA CREEK TURF CLUB,Gambling,SQ JULIA CREEK TURF CLUB|JULIA CREEK TURF CLUB,keyword,0.95,JULIA CREEK TURF CLUB,institution
JUNCTIONLUCKYLOTTONEWS DANDENONG,Gambling,JUNCTIONLUCKYLOTTONEWS DANDENONG|JUNCTIONLUCKYLOTTONEWS DA NDENONG|JUNCTIONLUCKYLOTTONEWS DANDENONG VI,keyword,0.95,JUNCTIONLUCKYLOTTONEWS DANDENONG,institution
JUNGLEBET PORT MELBOURN,Gambling,JUNGLEBET PORT MELBOURN,keyword,0.95,JUNGLEBET PORT MELBOURN,institution
JUNGLES NEWS & LOTTO,Gambling,JUNGLES NEWS LOTTO|JUNGLES NEWS LOTTO WONTHELLA|JUNGLES NEWS AMP LOTTO WONTHELLA,keyword,0.95,JUNGLES NEWS & LOTTO,institution
K V LOTTO & GIFTS,Gambling,K V LOTTO GIFTS|K V LOTTO GIFTS OCEAN GROVE VI,keyword,0.95,K V LOTTO & GIFTS,institution
KALAMUNDA LOTTERY NEWS KALAMUNDA,Gambling,KALAMUNDA LOTTERY NEWS KALAMUNDA,keyword,0.95,KALAMUNDA LOTTERY NEWS KALAMUNDA,institution
KAPUNDA HARNESS RACI KAPUNDA,Gambling,KAPUNDA HARNESS RACI KAPUNDA,keyword,0.95,KAPUNDA HARNESS RACI KAPUNDA,institution
KAPUNDA HARNESS RACING,Gambling,KAPUNDA HARNESS RACING,keyword,0.95,KAPUNDA HARNESS RACING,institution
KARINGAL LOTTERIES FRA,Gambling,KARINGAL LOTTERIES F RAFRANKSTON|KARINGAL LOTTERIES FRA,keyword,0.95,KARINGAL LOTTERIES FRA,institution
KARINGAL LOTTO NEWS,Gambling,KARINGAL LOTTO NEWS FR ANKSTON|KARINGAL LOTTO NEWS FRANK STON|KARINGAL LOTTO NEWS FRANKSTON|KARINGAL LOTTO NEWS|KARINGAL LOTTO NEWS FRANKSTON VI,keyword,0.95,KARINGAL LOTTO NEWS,institution
KATHERINE TURF C LUKATHERINE SOU,Gambling,KATHERINE TURF C LUKATHERINE SOU|SQ KATHERINE TURF C LUKATHERINE SOU,keyword,0.95,KATHERINE TURF C LUKATHERINE SOU,institution
KATHERINE TURF CLUB KATHERINE SOU,Gambling,KATHERINE TURF CLUB KATHERINE SOU|SQ KATHERINE TURF CLU KATHERINE SOU|KATHERINE TURF CLU KATHERINE SOU,keyword,0.95,KATHERINE TURF CLUB KATHERINE SOU,institution
KATSUBET TALLINN ES EST,Gambling,KATSUBET TALLINN ES EST,keyword,0.95,KATSUBET TALLINN ES EST,institution
KATSUBET KING SW,Gambling,KATSUBET KING SW|KATSUBET KING SW ES EST,keyword,0.95,KATSUBET KING SW,institution
KENO ACT DOCKLANDS,Gambling,KENO ACT DOCKLANDS|KENO ACT PTY LTD DOCKLANDS,keyword,0.95,KENO ACT DOCKLANDS,institution
KENO BRISBANE,Gambling,KENO BRISBANE|KENO ACT COMMBANK APP BPAY KENO|KENO VIC PTY LTD DOCKLANDS|KENO VIC PTY LTD,keyword,0.95,KENO BRISBANE,institution
KENO ONLINE,Gambling,EFT DEP KENO ONLINE KONLN|EFT KENO ONLINE LODG REF KONLN|KENO ONLINE|KENO ONLINE COMMBANK APP BPAY KENO|KENO ONLINE COMMBANK APP BPAY,keyword,0.95,KENO ONLINE,institution
POS PAYPAL KENOONLINEP,Gambling,POS PAYPAL KENOONLINEP|PAYPAL KENOONLINEP,keyword,0.95,POS PAYPAL KENOONLINEP,institution
KEPNOCK LOTTO & NEWS,Gambling,KEPNOCK LOTTO NEWS|KEPNOCK LOTTO NEWS KEPNOCK QL|KEPNOCK LOTTO NEWS KEPNOCK,keyword,0.95,KEPNOCK LOTTO & NEWS,institution
KERRIE LOTTO NEWS,Gambling,KERRIE LOTTO NEWS|KERRIE LOTTO NEWS GLEN WAVERLEY VI,keyword,0.95,KERRIE LOTTO NEWS,institution
KEYSBOROUGH LOTTO KEYSBOROUGH,Gambling,KEYSBOROUGH LOTTO KEYSBOROUGH,keyword,0.95,KEYSBOROUGH LOTTO KEYSBOROUGH,institution
KILKENNY LOTTERY KIO SKKILKENNY,Gambling,KILKENNY LOTTERY KIO SKKILKENNY|KILKENNY LOTTERY KIOSK KILKENNY|KILKENNY LOTTERY,keyword,0.95,KILKENNY LOTTERY KIO SKKILKENNY,institution
KILMORE RACING CLUB,Gambling,KILMORE RACING CLUB|KILMORE RACING CLUB KILMORE|KILMORE RACING|KILMORE RACING CLUB KILMORE VI,keyword,0.95,KILMORE RACING CLUB,institution
KILSYTH NEWS & LOTTO,Gambling,KILSYTH NEWS LOTTO,keyword,0.95,KILSYTH NEWS & LOTTO,institution
KILSYTH NEWS N LOTTO,Gambling,KILSYTH NEWS N LOTTO|KILSYTH NEWS N LOTTO KILSYTH|KILSYTH NEWS N LOTTO KILSYTH VI,keyword,0.95,KILSYTH NEWS N LOTTO,institution
KING BILLY,Gambling,KING BILLY|KING BILLY LIMASSOL CY|KING BILLY TALLINN ES EST,keyword,0.95,KING BILLY,institution
KING BILLY COFFEE,Gambling,KING BILLY COFFEE|KING BILLY COFFEE MURCHISON VI,keyword,0.95,KING BILLY COFFEE,institution
KINGDOMCASINO TALLINN ES EST,Gambling,KINGDOMCASINO TALLINN ES EST,keyword,0.95,KINGDOMCASINO TALLINN ES EST,institution
KINGSWAY CITY LOTTO,Gambling,KINGSWAY CITY LOTTO|KINGSWAY CITY LOTTO MA DELEY|KINGSWAY CITY LOTTO MADEL EY|KINGSWAY CITY LOTTO MADELEY,keyword,0.95,KINGSWAY CITY LOTTO,institution
KINGSWIN ONLINE OU,Gambling,KINGSWIN ONLINE OU|KINGSWIN ONLINE OU TALLINN EE|KINGSWIN ONLINE OU TALLINN ES EST,keyword,0.95,KINGSWIN ONLINE OU,institution
KINROSS NEWS & LOTTO,Gambling,KINROSS NEWS LOTTO|KINROSS NEWS AND LOTTO|KINROSS NEWS AND LOTTO KI NROSS|KINROSS NEWS AND LOTTO KINROSS,keyword,0.95,KINROSS NEWS & LOTTO,institution
KIRWAN NEWS & LOTTO,Gambling,KIRWAN NEWS LOTTO|KIRWAN NEWS AND LOTTO|KIRWAN NEWS AND LOTTO KIRWAN|KIRWAN NEWS AND LOTTO KIRWAN QL,keyword,0.95,KIRWAN NEWS & LOTTO,institution
KNOX CENTRAL LOTTO,Gambling,KNOX CENTRAL LOTTO,keyword,0.95,KNOX CENTRAL LOTTO,institution
KNOX CENTRAL LOTTO WANTIRNA SOU,Gambling,KNOX CENTRAL LOTTO WANTIRNA SOU|KNOX CENTRAL LOTTO WANTIRNA SOUT,keyword,0.95,KNOX CENTRAL LOTTO WANTIRNA SOU,institution
KNOX CITY LOTTO & NE WS24 KOONUNG ST,Gambling,KNOX CITY LOTTO NE WS24 KOONUNG ST|KNOX CITY LOTTO NE WS24,keyword,0.95,KNOX CITY LOTTO & NE WS24 KOONUNG ST,institution
KNOX CITY LOTTO & NEW BALWYN NORTH,Gambling,KNOX CITY LOTTO NEW BALWYN NORTH,keyword,0.95,KNOX CITY LOTTO & NEW BALWYN NORTH,institution
KNOX CITY LOTTO & NEWS,Gambling,KNOX CITY LOTTO NEWS|KNOX CITY LOTTO NEWS WANTIRNA SOUT VI,keyword,0.95,KNOX CITY LOTTO & NEWS,institution
KNUCKLEBET MACQ ZETLAND,Gambling,KNUCKLEBET MACQ ZETLAND|KNUCKLEBET MACQ ZETLAND NS,keyword,0.95,KNUCKLEBET MACQ ZETLAND,institution
KNUCKLEBET MACQUAR,Gambling,KNUCKLEBET MACQUAR,keyword,0.95,KNUCKLEBET MACQUAR,institution
KOORINGAL LPO LOTTERY,Gambling,KOORINGAL LPO LOTTERY|KOORINGAL LPO LOTTERY KOORINGAL NS,keyword,0.95,KOORINGAL LPO LOTTERY,institution
KOSMONAUTCASINO TALLINN ES EST,Gambling,KOSMONAUTCASINO TALLINN ES EST,keyword,0.95,KOSMONAUTCASINO TALLINN ES EST,institution
KWINANA HUB LOTTERY CENTRE,Gambling,KWINANA HUB LOTTERY CENTRE|KWINANA HUB LOTTERY CENTRE NEWSAGENCY KWINANA LOTTERY NEWS,keyword,0.95,KWINANA HUB LOTTERY CENTRE,institution
KWINANA LOTTERY NEWS,Gambling,KWINANA LOTTERY NEWS|KWINANA LOTTERY NEWS KW INANA,keyword,0.95,KWINANA LOTTERY NEWS,institution
LADYHAMMER TALLINN ES EST,Gambling,LADYHAMMER TALLINN ES EST,keyword,0.95,LADYHAMMER TALLINN ES EST,institution
LALOR LUCKY LOTTO,Gambling,LALOR LUCKY LOTTO|LALOR LUCKY LOTTO LALOR VI,keyword,0.95,LALOR LUCKY LOTTO,institution
LANGWARRIN LOTTO,Gambling,LANGWARRIN LOTTO|LANGWARRIN LOTTO LANGWARRIN|LANGWARRIN LOTTO LANGWARRIN VI,keyword,0.95,LANGWARRIN LOTTO,institution
LANSELL LUCKY LOTTO,Gambling,LANSELL LUCKY LOTTO|LANSELL LUCKY LOTTO KANG|LANSELL LUCKY LOTTO KANGAROO FLAT VI,keyword,0.95,LANSELL LUCKY LOTTO,institution
LANSELL SQUARE LOTTO,Gambling,LANSELL SQUARE LOTTO|LANSELL SQUARE LOTTO KANGAROO FLAT VI,keyword,0.95,LANSELL SQUARE LOTTO,institution
LARA LOTTO CARDS GIFTS,Gambling,LARA LOTTO CARDS GIFTS,keyword,0.95,LARA LOTTO CARDS GIFTS,institution
LAUNCESTON GREYHOUND R MOWBRAY,Gambling,LAUNCESTON GREYHOUND R MOWBRAY,keyword,0.95,LAUNCESTON GREYHOUND R MOWBRAY,institution
LAURIMAR NEWS N LOTTO,Gambling,LAURIMAR NEWS N LOTTO|LAURIMAR NEWS N LOTTO DOREEN VI,keyword,0.95,LAURIMAR NEWS N LOTTO,institution
LAVRICKS LOTTO OLYMPIC DAM,Gambling,LAVRICKS LOTTO OLYMPIC DAM,keyword,0.95,LAVRICKS LOTTO OLYMPIC DAM,institution
LDM KING SW,Gambling,LDM KING SW|LDM KING SW ES EST,keyword,0.95,LDM KING SW,institution
LEADER LOTTERY KIOSK,Gambling,LEADER LOTTERY KIOSK|LEADER LOTTERY KIOSK CANN INGVALE|LEADER LOTTERY KIOSK CANNINGVALE,keyword,0.95,LEADER LOTTERY KIOSK,institution
LEDA LOTTERY CENTRE &,Gambling,LEDA LOTTERY CENTRE|LEDA LOTTERY CENTRE LEDA AU CASH OUT PURCHASE|LEDA LOTTERY CENTRE LEDA|LEDA LOTTERY CENTRE AMP LEDA,keyword,0.95,LEDA LOTTERY CENTRE &,institution
LEEDERVILLE LOTTO,Gambling,LEEDERVILLE LOTTO,keyword,0.95,LEEDERVILLE LOTTO,institution
LEEDERVILLE LOTTO LEEDERVILLE,Gambling,LEEDERVILLE LOTTO LEEDERVILLE,keyword,0.95,LEEDERVILLE LOTTO LEEDERVILLE,institution
LEEMING LOTTERY CENTRE,Gambling,LEEMING LOTTERY CENTRE|LEEMING LOTTERY CENTRE LEEMING,keyword,0.95,LEEMING LOTTERY CENTRE,institution
LEGANA NEWS LOTTO,Gambling,LEGANA NEWS LOTTO|LEGANA NEWS LOTTO LEGANA TA,keyword,0.95,LEGANA NEWS LOTTO,institution
LEOPOLD NEWS & LOTTO GA TEWAY PLAZA,Gambling,LEOPOLD NEWS LOTTO GA TEWAY PLAZA|LEOPOLD NEWS AND LOTTO GA TEWAY PLAZA,keyword,0.95,LEOPOLD NEWS & LOTTO GA TEWAY PLAZA,institution
LEVELUPCASINO TALLINN ES EST,Gambling,LEVELUPCASINO LIMASSOL CY|LEVELUPCASINO TALLINN ES EST,keyword,0.95,LEVELUPCASINO TALLINN ES EST,institution
LIBERGOS LIMITED VISA DIRECT FUNDS TRANSFER ORIG AUD,Gambling,LIBERGOS LIMITED|LIBERGOS LIMITED VISA DIRECT FUNDS TRANSFER ORIG AUD|LIBERGOS LIMITED CY CYP|LIBERGOS LIMITED NICOSIA|LIBERGOS LIMITED NICOSIA CY|LIBERGOS LIMITED NICOSIA CY CYP|LIBERGOS LIMITED NICOSIA CYP|LIBERGOS LIMITED NICOSIA CYP EURO NATL CURR UNI|LIBERGOS LIMITED NICOSIA EUR,keyword,0.95,LIBERGOS LIMITED VISA DIRECT FUNDS TRANSFER ORIG AUD,institution
LIBERGOS LIMITED REYK,Gambling,LIBERGOS LIMITED REYK|LIBERGOS LIMITED REYK REPAYMENT OF|LIBERGOS LIMITED REYK OF|LIBERGOS LIMITED REYKJAVIK CY|LIBERGOS LIMITED|LIBERGOS LIMITED REYKJAVIK CY CYP,keyword,0.95,LIBERGOS LIMITED REYK,institution
